Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,_catalog_match,NPS,Rating_Producto,Rating_Logistica,Ticket_Soporte,Venta_Fantasma,Ingreso_USD,Margen_USD,Margen_Pct,Brecha_Entrega_Dias
TRX-15588,PROD-1348,2025-11-07,6,472.41,41.85,28,Perdido,Cali,App,Sin categoría,599.0,1489.24,239.0,5.0,NORTE,2025-11-11,both,,,,,False,2834.46,-6142.830000000001,-216.71958679960207,23.0
TRX-15589,PROD-2248,2025-03-20,3,126.86,74.75,26,Retrasado,Ventas_Web,Online,Tablets,1886.0,695.04,289.0,5.0,ZONA_FRANCA,2024-08-08,both,,,,,False,380.58,-1779.29,-467.52062641231805,21.0
TRX-15590,PROD-1860,2025-10-31,13,1310.46,37.41,4,Entregado,Barranquilla,Físico,Accesorios,1699.0,1227.21,251.0,0.0,OCCIDENTE,2025-11-27,both,,,,,False,17035.98,1044.84,6.133137042893922,4.0
TRX-15591,PROD-3973,2026-01-29,5,1482.94,19.04,10,Perdido,Bucaramanga,WhatsApp,,,,,,,,left_only,,,,,True,7414.700000000001,,,
TRX-15592,PROD-2408,2024-10-05,5,573.56,52.345,27,Devuelto,Bogotá,App,Smartphones,985.0,221.06,167.0,27.5,NORTE,2025-06-02,both,,,,,False,2867.7999999999997,1710.1549999999997,59.63299393263129,-0.5
TRX-15593,PROD-1867,2025-12-13,12,1145.99,75.98,20,Devuelto,Bogotá,Online,Laptops,1017.0,272.99,187.0,3.0,OCCIDENTE,2025-03-10,both,-67.0,2.0,5.0,1.0,False,13751.880000000001,10400.02,75.62616893108432,17.0
TRX-15594,PROD-2690,2025-07-19,1,128.48,48.51,4,En Camino,Ventas_Web,App,Laptops,0.0,1201.32,238.0,5.0,NORTE,2024-11-06,both,,,,,False,128.48,-1121.35,-872.7817559153175,-1.0
TRX-15595,PROD-3645,2025-11-04,13,1920.49,12.29,5,En Camino,Bogotá,Físico,,,,,,,,left_only,-13.9,5.0,3.0,0.0,True,24966.37,,,
TRX-15596,PROD-3099,2025-01-25,5,228.75,80.05,17,Devuelto,Medellín,App,Smartphones,88.0,74.52,141.0,3.0,SUR,2025-04-07,both,3.3,4.0,5.0,0.0,False,1143.75,691.1000000000001,60.424043715847006,14.0
TRX-15597,PROD-1583,2025-10-02,6,144.47,60.6,18,Devuelto,Bucaramanga,Físico,Tablets,1234.0,1229.9,185.0,10.0,NORTE,2025-10-21,both,-8.2,5.0,3.0,1.0,False,866.8199999999999,-6573.180000000001,-758.3096836713506,8.0
TRX-15598,PROD-1659,2025-05-13,10,97.78,51.49,3,Entregado,Bogotá,WhatsApp,Tablets,1849.0,902.6,254.0,27.5,SUR,2026-01-16,both,,,,,False,977.8,-8099.69,-828.3585600327266,-24.5
TRX-15599,PROD-1753,2025-05-31,10,860.27,68.97,23,Perdido,Medellín,Físico,Tablets,1835.0,1489.15,239.0,10.0,ZONA_FRANCA,2025-09-09,both,,,,,False,8602.7,-6357.7699999999995,-73.90435560928545,13.0
TRX-15601,PROD-3526,2025-01-26,11,1491.85,66.6,13,En Camino,Barranquilla,WhatsApp,,,,,,,,left_only,,,,,True,16410.35,,,
TRX-15602,PROD-2035,2025-05-15,11,1798.76,87.41,29,En Camino,Bogotá,WhatsApp,Tablets,728.0,550.27,156.0,0.0,BOD-EXT-99,2024-06-11,both,,,,,False,19786.36,13645.980000000001,68.96660123438572,29.0
TRX-15603,PROD-1795,2025-02-07,11,527.84,63.28,1,En Camino,Bogotá,Online,Smartphones,1786.0,284.11,274.0,5.0,OCCIDENTE,2024-06-12,both,14.0,1.0,1.0,1.0,False,5806.240000000001,2617.7500000000005,45.08511532420293,-4.0
TRX-15604,PROD-1469,2025-12-15,13,1261.26,52.345,19,Perdido,Medellín,Físico,Accesorios,486.0,419.0,154.0,5.0,NORTE,2025-11-13,both,,,,,False,16396.38,10897.035000000002,66.46000519626894,14.0
TRX-15605,PROD-1742,2024-11-10,2,94.25,67.66,23,Retrasado,Barranquilla,WhatsApp,Tablets,24.0,190.6,164.0,0.0,BOD-EXT-99,2025-03-24,both,-17.599999999999998,3.0,4.5,0.5,False,188.5,-260.36,-138.12201591511936,23.0
TRX-15606,PROD-3748,2025-10-07,3,779.26,63.32,22,En Camino,Barranquilla,Físico,,,,,,,,left_only,,,,,True,2337.7799999999997,,,
TRX-15607,PROD-3323,2025-03-27,10,592.95,55.46,2,En Camino,Ventas_Web,App,Sin categoría,1044.0,958.91,129.0,0.0,SUR,2025-10-04,both,,,,,False,5929.5,-3715.0600000000004,-62.653849397082396,2.0
TRX-15608,PROD-1222,2025-04-15,5,464.95,21.34,4,Entregado,Barranquilla,Físico,Laptops,537.0,497.28,155.0,3.0,ZONA_FRANCA,2025-02-06,both,,,,,False,2324.75,-182.98999999999964,-7.871384019787059,1.0
TRX-15609,PROD-3248,2024-12-09,14,1293.0,36.89,16,Entregado,Ventas_Web,Físico,Sin categoría,1086.0,1482.62,249.0,0.0,BOD-EXT-99,2025-05-26,both,,,,,False,18102.0,-2691.57,-14.868909512761022,16.0
TRX-15610,PROD-2889,2026-01-16,13,269.15,70.85,16,Retrasado,Bucaramanga,Físico,Monitores,559.0,988.65,236.0,3.0,SUR,2025-12-08,both,-57.4,3.0,3.0,1.0,False,3498.95,-9424.35,-269.34794724131524,13.0
TRX-15611,PROD-3640,2025-10-13,3,1722.81,45.42,17,Desconocido,Ventas_Web,Físico,,,,,,,,left_only,,,,,True,5168.43,,,
TRX-15612,PROD-3251,2025-04-04,5,1333.02,43.58,28,Retrasado,Ventas_Web,Online,Smartphones,987.0,1042.85,128.0,0.0,SUR,2025-10-22,both,,,,,False,6665.1,1407.2700000000004,21.114011792771308,28.0
TRX-15613,PROD-1299,2025-01-03,5,1424.36,77.13,21,Retrasado,Cali,WhatsApp,Sin categoría,1129.0,1235.09,265.0,27.5,SUR,2025-07-04,both,37.2,4.0,1.0,1.0,False,7121.799999999999,869.2199999999995,12.205060518408262,-6.5
TRX-15614,PROD-2190,2025-01-05,8,1871.34,5.53,12,Retrasado,Medellín,WhatsApp,Smartphones,1971.0,982.05,176.0,5.0,BOD-EXT-99,2025-06-15,both,,,,,False,14970.72,7108.79,47.48462331805017,7.0
TRX-15615,PROD-3751,2025-10-03,10,1885.32,69.5,2,Entregado,Bucaramanga,WhatsApp,,,,,,,,left_only,-46.6,2.0,4.0,1.0,True,18853.2,,,
TRX-15616,PROD-1275,2025-07-06,9,1107.79,52.345,24,En Camino,Ventas_Web,App,Accesorios,987.0,882.23,239.0,27.5,BOD-EXT-99,2024-06-01,both,-78.2,5.0,5.0,1.0,False,9970.11,1977.6950000000008,19.836240522923024,-3.5
TRX-15617,PROD-2026,2025-08-12,8,995.81,51.48,10,Entregado,Medellín,App,Tablets,937.0,714.14,265.0,27.5,NORTE,2024-09-12,both,,,,,False,7966.48,2201.8799999999997,27.639308703467524,-17.5
TRX-15618,PROD-1402,2026-01-17,12,677.41,40.79,6,Devuelto,Cali,Físico,Smartphones,1629.0,928.7,133.0,0.0,NORTE,2025-03-09,both,-30.15,4.0,3.0,1.0,False,8128.92,-3056.2700000000013,-37.59749142567526,6.0
TRX-15619,PROD-1808,2025-04-21,3,1433.99,37.35,12,Devuelto,Bogotá,Online,Laptops,1445.0,1204.55,229.0,5.0,NORTE,2024-05-18,both,,,,,False,4301.97,650.9700000000006,15.131904685527806,7.0
TRX-15620,PROD-3972,2025-05-30,1,1081.04,21.42,12,Desconocido,Bogotá,Online,,,,,,,,left_only,68.3,3.0,3.0,1.0,True,1081.04,,,
TRX-15621,PROD-3378,2025-07-12,14,1866.42,36.75,17,En Camino,Ventas_Web,Físico,Laptops,1244.0,880.52,176.0,0.0,NORTE,2025-06-02,both,-62.7,5.0,1.0,1.0,False,26129.88,13765.850000000002,52.68240803249002,17.0
TRX-15622,PROD-2995,2025-04-11,3,484.87,42.18,18,Retrasado,Ventas_Web,Físico,Laptops,913.0,391.31,270.0,27.5,ZONA_FRANCA,2025-09-23,both,,,,,False,1454.6100000000001,238.50000000000006,16.396147420958197,-9.5
TRX-15623,PROD-2355,2024-10-16,1,627.4,46.56,4,En Camino,Medellín,WhatsApp,Accesorios,1717.0,1155.21,111.0,27.5,NORTE,2025-11-10,both,86.7,3.0,3.0,0.0,False,627.4,-574.3700000000001,-91.54765699713104,-23.5
TRX-15624,PROD-2462,2025-12-27,13,639.02,68.87,3,Devuelto,Ventas_Web,App,Monitores,1277.0,1353.91,204.0,10.0,ZONA_FRANCA,2024-09-26,both,72.5,3.0,5.0,0.0,False,8307.26,-9362.440000000002,-112.70190171007049,-7.0
TRX-15625,PROD-1525,2025-07-19,11,1613.94,48.09,25,Desconocido,Bucaramanga,App,Smartphones,987.0,202.95,180.0,3.0,ZONA_FRANCA,2025-07-30,both,,,,,False,17753.34,15472.8,87.15430448580379,22.0
TRX-15626,PROD-3749,2026-01-13,9,207.09,80.65,17,En Camino,Medellín,App,,,,,,,,left_only,,,,,True,1863.81,,,
TRX-15627,PROD-3684,2024-12-14,12,916.74,65.78,23,Retrasado,Cali,App,,,,,,,,left_only,,,,,True,11000.880000000001,,,
TRX-15628,PROD-1960,2025-07-16,13,860.89,52.345,9,Desconocido,Medellín,Físico,Laptops,1633.0,1125.87,114.0,10.0,NORTE,2024-08-20,both,,,,,False,11191.57,-3497.0849999999978,-31.247492532325648,-1.0
TRX-15629,PROD-1409,2025-12-24,3,155.55,23.01,25,Desconocido,Medellín,Físico,Laptops,313.0,531.36,155.0,10.0,ZONA_FRANCA,2024-08-28,both,,,,,False,466.65000000000003,-1150.4399999999998,-246.53166184506583,15.0
TRX-15630,PROD-2167,2025-03-20,14,827.49,31.33,22,Entregado,Bucaramanga,App,Laptops,578.0,1174.09,147.0,27.5,OCCIDENTE,2024-11-01,both,-52.3,2.0,2.0,0.0,False,11584.86,-4883.729999999998,-42.15614172290384,-5.5
TRX-15631,PROD-3537,2025-07-17,8,1031.62,12.53,12,Retrasado,Bogotá,WhatsApp,,,,,,,,left_only,,,,,True,8252.96,,,
TRX-15632,PROD-1285,2025-09-21,6,139.56,94.84,29,Entregado,Medellín,WhatsApp,Smartphones,1777.0,1462.01,208.0,27.5,BOD-EXT-99,2025-03-21,both,,,,,False,837.36,-8029.54,-958.911340403172,1.5
TRX-15633,PROD-1792,2025-04-16,3,1024.63,89.22,7,Devuelto,Bucaramanga,WhatsApp,Monitores,531.0,568.83,237.0,5.0,NORTE,2024-04-10,both,-21.1,2.0,3.0,1.0,False,3073.8900000000003,1278.18,41.581839298088084,2.0
TRX-15634,PROD-2301,2024-11-01,9,1918.88,13.06,16,Perdido,Medellín,App,Accesorios,615.0,1105.77,218.0,5.0,NORTE,2024-09-10,both,,,,,False,17269.920000000002,7304.930000000001,42.298574631498006,11.0
TRX-15635,PROD-2990,2025-07-23,8,1958.04,59.54,8,En Camino,Bogotá,WhatsApp,Accesorios,594.0,98.46,230.0,0.0,NORTE,2024-06-02,both,,,,,False,15664.32,14817.099999999999,94.5914026271169,8.0
TRX-15636,PROD-2845,2025-01-13,3,1068.04,96.24,3,Perdido,Bogotá,Físico,Smartphones,1385.0,840.87,231.0,27.5,NORTE,2024-07-13,both,5.8,1.0,2.0,1.0,False,3204.12,585.2699999999998,18.266169806374286,-24.5
TRX-15637,PROD-2344,2025-08-28,7,1035.04,75.98,21,Retrasado,Bogotá,App,Smartphones,0.0,225.89,199.0,0.0,BOD-EXT-99,2025-10-01,both,,,,,False,7245.28,5588.07,77.12703994876664,21.0
TRX-15638,PROD-3524,2024-09-26,5,578.16,51.72,13,Entregado,Cali,WhatsApp,,,,,,,,left_only,21.9,5.0,2.0,1.0,True,2890.7999999999997,,,
TRX-15639,PROD-3700,2026-01-21,2,1994.26,27.9,20,Retrasado,Medellín,Físico,,,,,,,,left_only,,,,,True,3988.52,,,
TRX-15640,PROD-2252,2025-01-08,14,555.72,52.345,9,Retrasado,Ventas_Web,App,Sin categoría,1882.0,874.99,156.0,5.0,ZONA_FRANCA,2024-04-25,both,,,,,False,7780.08,-4522.125000000001,-58.12440231977051,4.0
TRX-15641,PROD-3840,2025-08-04,8,911.27,31.51,9,Devuelto,Medellín,Físico,,,,,,,,left_only,,,,,True,7290.16,,,
TRX-15642,PROD-3392,2025-01-14,1,15.84,74.94,4,Retrasado,Cali,WhatsApp,Sin categoría,1780.0,838.96,108.0,0.0,SUR,2024-08-13,both,-29.6,5.0,2.0,0.0,False,15.84,-898.06,-5669.570707070707,4.0
TRX-15643,PROD-1624,2025-03-08,4,704.97,79.15,28,En Camino,Cali,Online,Monitores,0.0,1186.03,176.0,27.5,ZONA_FRANCA,2024-11-12,both,,,,,False,2819.88,-2003.3899999999999,-71.04522178248719,0.5
TRX-15644,PROD-3316,2025-06-10,11,152.17,55.23,14,Devuelto,Medellín,WhatsApp,Tablets,1604.0,299.96,224.0,10.0,OCCIDENTE,2025-02-08,both,,,,,False,1673.87,-1680.92,-100.42117966150299,4.0
TRX-15645,PROD-3321,2025-01-06,13,1490.21,16.49,18,Perdido,Bogotá,Físico,Tablets,1496.0,801.63,168.0,27.5,BOD-EXT-99,2024-04-14,both,,,,,False,19372.73,8935.05,46.121790785294586,-9.5
TRX-15646,PROD-2492,2025-05-04,11,1126.42,93.72,1,Retrasado,Bogotá,Online,Smartphones,889.0,175.72,121.0,5.0,SUR,2025-02-21,both,,,,,False,12390.62,10363.980000000001,83.64375632534934,-4.0
TRX-15647,PROD-2295,2025-06-11,12,1148.62,85.25,19,Perdido,Bogotá,Online,Tablets,1910.0,1467.06,156.0,27.5,SUR,2025-05-04,both,,,,,False,13783.439999999999,-3906.5300000000025,-28.3421990446507,-8.5
TRX-15648,PROD-2754,2025-05-31,13,580.16,18.35,2,En Camino,Bogotá,App,Monitores,956.0,1273.53,100.0,0.0,ZONA_FRANCA,2025-06-25,both,,,,,False,7542.08,-9032.16,-119.75688404259832,2.0
TRX-15649,PROD-1690,2024-10-06,4,1631.64,10.39,5,En Camino,Medellín,Online,Tablets,1442.0,750.78,238.0,3.0,BOD-EXT-99,2025-10-29,both,,,,,False,6526.56,3513.0500000000006,53.82697776470301,2.0
TRX-15650,PROD-1019,2025-04-08,13,16.51,55.91,22,En Camino,Medellín,App,Smartphones,1339.0,1423.38,156.0,10.0,ZONA_FRANCA,2026-01-22,both,,,,,False,214.63000000000002,-18345.22,-8547.36989237292,12.0
TRX-15651,PROD-2282,2025-01-26,10,673.87,31.99,14,Perdido,Medellín,Online,Laptops,606.0,1086.93,204.0,5.0,OCCIDENTE,2024-03-24,both,,,,,False,6738.7,-4162.590000000001,-61.77140991585915,9.0
TRX-15652,PROD-2008,2025-04-16,14,1322.4,52.345,9,Perdido,Medellín,Online,Accesorios,582.0,804.79,293.0,5.0,NORTE,2024-08-08,both,,,,,False,18513.600000000002,7194.195000000002,38.8589739434794,4.0
TRX-15653,PROD-1907,2025-02-09,5,1816.77,31.91,20,Entregado,Bogotá,App,Smartphones,619.0,781.46,268.0,10.0,SUR,2024-08-27,both,49.9,3.0,1.0,1.0,False,9083.85,5144.64,56.63501709077099,10.0
TRX-15654,PROD-3917,2024-11-23,4,476.89,13.29,20,Devuelto,Cali,Físico,,,,,,,,left_only,,,,,True,1907.56,,,
TRX-15655,PROD-3624,2025-07-02,1,1086.79,95.57,15,Desconocido,Medellín,App,,,,,,,,left_only,-78.5,3.0,4.0,1.0,True,1086.79,,,
TRX-15656,PROD-2786,2024-11-15,14,1080.6,83.87,20,Retrasado,Bucaramanga,Online,Accesorios,623.0,503.61,260.0,3.0,NORTE,2024-05-22,both,,,,,False,15128.399999999998,7993.989999999998,52.84094815049839,17.0
TRX-15657,PROD-2133,2025-09-03,7,1749.61,15.81,1,Devuelto,Cali,WhatsApp,Smartphones,1082.0,1337.88,285.0,27.5,BOD-EXT-99,2025-11-27,both,,,,,False,12247.269999999999,2866.299999999999,23.403583002579342,-26.5
TRX-15658,PROD-2472,2024-10-04,10,110.53,88.28,19,En Camino,Medellín,App,Laptops,841.0,1146.85,151.0,5.0,BOD-EXT-99,2024-07-13,both,,,,,False,1105.3,-10451.480000000001,-945.5785759522304,14.0
TRX-15659,PROD-1550,2025-02-05,11,854.71,69.88,4,Retrasado,Ventas_Web,App,Laptops,987.0,507.87,169.0,3.0,SUR,2024-11-12,both,,,,,False,9401.810000000001,3745.3600000000015,39.83658465763508,1.0
TRX-15660,PROD-3783,2025-08-18,2,373.11,35.92,14,Entregado,Cali,Online,,,,,,,,left_only,,,,,True,746.22,,,
TRX-15661,PROD-2358,2025-02-13,10,52.85,87.77,1,Devuelto,Bogotá,Online,Accesorios,206.0,1016.69,110.0,10.0,SUR,2025-12-07,both,,,,,False,528.5,-9726.170000000002,-1840.3349101229899,-9.0
TRX-15662,PROD-2965,2025-12-02,3,302.59,61.81,5,En Camino,Barranquilla,WhatsApp,Laptops,394.0,1125.44,274.0,10.0,BOD-EXT-99,2025-05-08,both,,,,,False,907.77,-2530.36,-278.7446159269419,-5.0
TRX-15663,PROD-2895,2025-07-01,5,1953.18,85.62,10,Retrasado,Medellín,Online,Smartphones,1041.0,107.92,186.0,0.0,NORTE,2025-06-27,both,,,,,False,9765.9,9140.679999999998,93.59792748236208,10.0
TRX-15664,PROD-2824,2025-02-05,8,437.55,52.345,9,Retrasado,Bogotá,App,Monitores,0.0,722.78,258.0,0.0,OCCIDENTE,2025-10-01,both,,,,,False,3500.4,-2334.1849999999995,-66.68337904239515,9.0
TRX-15665,PROD-2469,2026-01-24,10,1870.71,49.58,17,En Camino,Bucaramanga,App,Laptops,176.0,1030.78,218.0,0.0,NORTE,2024-08-07,both,-0.2,3.0,3.0,1.0,False,18707.1,8349.72,44.63396250621422,17.0
TRX-15666,PROD-2251,2025-07-20,8,418.46,52.56,14,Perdido,Medellín,App,Laptops,17.0,1368.85,187.0,5.0,SUR,2025-07-22,both,-79.7,5.0,3.0,1.0,False,3347.68,-7655.679999999999,-228.68613487549587,9.0
TRX-15667,PROD-2994,2025-05-01,14,1863.28,32.65,28,Devuelto,Bogotá,Físico,Monitores,752.0,305.04,120.0,5.0,NORTE,2025-12-20,both,,,,,False,26085.92,21782.709999999995,83.50370621392689,23.0
TRX-15668,PROD-3259,2025-08-28,2,1312.7,41.83,7,Retrasado,Cali,App,Smartphones,520.0,1450.13,171.0,5.0,BOD-EXT-99,2025-10-10,both,,,,,False,2625.4,-316.6900000000001,-12.062542850613243,2.0
TRX-15669,PROD-1445,2025-04-19,9,235.3,58.94,18,Perdido,Medellín,Físico,Smartphones,83.0,444.33,203.0,5.0,ZONA_FRANCA,2025-12-31,both,,,,,False,2117.7000000000003,-1940.2099999999996,-91.61873730934501,13.0
TRX-15670,PROD-1719,2025-10-30,6,1168.01,94.97,10,Entregado,Medellín,Online,Accesorios,132.0,1484.78,237.0,0.0,NORTE,2024-12-08,both,,,,,False,7008.0599999999995,-1995.5900000000008,-28.47564090490094,10.0
TRX-15671,PROD-3644,2025-10-28,9,643.84,62.01,28,Retrasado,Cali,Físico,,,,,,,,left_only,,,,,True,5794.56,,,
TRX-15672,PROD-3484,2025-09-16,14,772.47,19.0,27,Retrasado,Bucaramanga,App,Smartphones,1816.0,256.16,156.0,5.0,ZONA_FRANCA,2024-05-19,both,,,,,False,10814.58,7209.34,66.66315289174429,22.0
TRX-15673,PROD-1335,2025-10-07,4,885.94,5.66,25,Entregado,Cali,Online,Sin categoría,0.0,646.39,204.0,5.0,NORTE,2026-01-06,both,,,,,False,3543.76,952.5400000000003,26.879359776057075,20.0
TRX-15674,PROD-2149,2025-12-15,3,851.19,85.84,4,Entregado,Bogotá,Físico,Laptops,885.0,843.22,248.0,5.0,OCCIDENTE,2025-06-30,both,,,,,False,2553.57,-61.929999999999694,-2.425232126003974,-1.0
TRX-15675,PROD-1573,2025-01-23,14,1331.58,39.61,14,Desconocido,Medellín,Online,Tablets,181.0,564.36,294.0,27.5,SUR,2026-01-20,both,,,,,False,18642.12,10701.469999999998,57.40479087142448,-13.5
TRX-15676,PROD-3206,2025-01-16,14,1539.05,52.345,3,Desconocido,Bogotá,Online,Smartphones,906.0,900.04,132.0,0.0,OCCIDENTE,2026-01-10,both,,,,,False,21546.7,8893.795000000002,41.27683125490215,3.0
TRX-15677,PROD-1804,2025-02-26,5,665.06,34.92,28,Retrasado,Medellín,Físico,Laptops,1372.0,867.64,228.0,10.0,SUR,2025-04-17,both,,,,,False,3325.2999999999997,-1047.8200000000002,-31.51054040236972,18.0
TRX-15678,PROD-2078,2025-06-19,5,1849.48,81.07,29,En Camino,Cali,Online,Laptops,1060.0,410.48,112.0,10.0,NORTE,2025-06-24,both,,,,,False,9247.4,7113.93,76.92897463070702,19.0
TRX-15679,PROD-3566,2024-10-09,4,1877.55,94.81,27,Entregado,Bogotá,Online,,,,,,,,left_only,28.799999999999997,1.0,4.0,0.5,True,7510.2,,,
TRX-15680,PROD-1313,2025-06-18,13,90.97,76.06,23,Perdido,Bucaramanga,App,Smartphones,1425.0,818.41,141.0,10.0,NORTE,2025-11-02,both,,,,,False,1182.61,-9532.779999999999,-806.079772706133,13.0
TRX-15681,PROD-3979,2025-09-06,7,39.67,21.52,22,Entregado,Bucaramanga,WhatsApp,,,,,,,,left_only,-23.349999999999998,3.0,3.5,1.0,True,277.69,,,
TRX-15682,PROD-1308,2026-01-17,8,855.88,42.18,11,Retrasado,Cali,WhatsApp,Sin categoría,1012.0,124.38,235.0,10.0,NORTE,2025-03-28,both,,,,,False,6847.04,5809.82,84.85155629293826,1.0
TRX-15683,PROD-1076,2025-04-29,5,1185.38,77.14,10,Retrasado,Bogotá,Online,Accesorios,359.0,1115.64,106.0,3.0,ZONA_FRANCA,2025-07-15,both,,,,,False,5926.900000000001,271.55999999999983,4.581821863031261,7.0
TRX-15684,PROD-3077,2025-08-07,9,563.03,91.16,8,Devuelto,Ventas_Web,Físico,Smartphones,1076.0,1414.09,260.0,0.0,SUR,2024-08-03,both,,,,,False,5067.2699999999995,-7750.7,-152.95612825051754,8.0
TRX-15685,PROD-3587,2025-05-18,7,526.23,99.87,9,Perdido,Cali,WhatsApp,,,,,,,,left_only,29.5,2.0,4.0,0.0,True,3683.61,,,
TRX-15686,PROD-1127,2024-10-25,13,1359.88,53.6,28,Devuelto,Ventas_Web,Físico,Laptops,1241.0,378.46,192.0,5.0,NORTE,2025-10-11,both,,,,,False,17678.440000000002,12704.860000000002,71.86640902704086,23.0
TRX-15687,PROD-3383,2025-07-04,13,1207.39,83.14,23,Entregado,Bogotá,WhatsApp,Laptops,1055.0,204.89,186.0,5.0,BOD-EXT-99,2025-07-09,both,,,,,False,15696.070000000002,12949.360000000002,82.50065143695205,18.0
TRX-15688,PROD-3371,2024-10-29,7,342.62,52.345,6,Devuelto,Ventas_Web,App,Accesorios,1062.0,734.26,242.0,27.5,BOD-EXT-99,2025-10-17,both,,,,,False,2398.34,-2793.8249999999994,-116.48994721348929,-21.5
TRX-15689,PROD-2659,2025-01-03,8,1770.16,9.43,14,Retrasado,Bucaramanga,App,Sin categoría,1874.0,1443.08,172.0,0.0,ZONA_FRANCA,2024-08-26,both,,,,,False,14161.28,2607.2100000000014,18.4108357436616,14.0
TRX-15690,PROD-3416,2025-04-21,12,1363.15,32.15,28,En Camino,Ventas_Web,Físico,Laptops,1616.0,1097.89,121.0,3.0,NORTE,2025-12-10,both,51.7,1.0,5.0,0.0,False,16357.800000000001,3150.9700000000007,19.26279817579381,25.0
TRX-15691,PROD-1871,2025-11-26,4,731.53,40.29,24,Entregado,Bogotá,Físico,Sin categoría,1764.0,1011.39,157.0,5.0,BOD-EXT-99,2025-05-03,both,,,,,False,2926.12,-1159.73,-39.633712903093524,19.0
TRX-15692,PROD-1150,2025-06-29,10,1370.41,97.67,9,Retrasado,Barranquilla,App,Smartphones,987.0,489.76,236.0,3.0,NORTE,2024-11-09,both,-32.0,4.0,1.0,0.0,False,13704.1,8708.83,63.54908385081836,6.0
TRX-15693,PROD-3259,2025-02-11,13,234.18,5.32,14,Entregado,Barranquilla,Físico,Smartphones,520.0,1450.13,171.0,5.0,BOD-EXT-99,2025-10-10,both,,,,,False,3044.34,-15812.670000000002,-519.4120893198526,9.0
TRX-15694,PROD-2067,2025-05-19,13,941.83,34.26,8,Devuelto,Bucaramanga,Online,Smartphones,1428.0,1029.6,253.0,27.5,ZONA_FRANCA,2024-07-11,both,,,,,False,12243.79,-1175.2699999999984,-9.598906874423674,-19.5
TRX-15695,PROD-3226,2025-05-09,6,346.28,93.39,6,Devuelto,Medellín,App,Smartphones,1208.0,1393.55,267.0,27.5,OCCIDENTE,2025-05-07,both,54.2,4.0,4.0,0.0,False,2077.68,-6377.009999999999,-306.9293635208502,-21.5
TRX-15696,PROD-3210,2025-02-02,5,92.45,34.13,24,Desconocido,Bogotá,App,Monitores,1648.0,406.44,282.0,5.0,ZONA_FRANCA,2024-09-21,both,,,,,False,462.25,-1604.0800000000002,-347.01568415359657,19.0
TRX-15697,PROD-2933,2025-01-25,1,683.27,26.38,25,Entregado,Ventas_Web,App,Smartphones,10.0,848.33,244.0,5.0,BOD-EXT-99,2024-03-05,both,,,,,False,683.27,-191.44000000000005,-28.018206565486565,20.0
TRX-15698,PROD-3678,2024-11-14,14,309.96,74.36,6,Desconocido,Cali,App,,,,,,,,left_only,-84.5,2.0,5.0,0.0,True,4339.44,,,
TRX-15699,PROD-1608,2024-12-19,13,1270.7,75.81,22,Entregado,Medellín,Online,Accesorios,1666.0,1366.63,107.0,5.0,BOD-EXT-99,2025-05-17,both,,,,,False,16519.100000000002,-1322.9,-8.008305537226605,17.0
TRX-15701,PROD-2607,2025-09-27,9,305.9,49.86,25,Entregado,Bogotá,App,Laptops,746.0,107.07,213.0,5.0,SUR,2025-09-28,both,,,,,False,2753.1,1739.6100000000001,63.187316116377914,20.0
TRX-15702,PROD-1914,2024-12-26,2,58.98,94.96,24,Desconocido,Bucaramanga,Físico,Accesorios,1544.0,440.28,178.0,10.0,BOD-EXT-99,2024-03-17,both,,,,,False,117.96,-857.56,-726.9922007460157,14.0
TRX-15703,PROD-3415,2025-11-10,6,1587.69,24.26,5,Devuelto,Bucaramanga,App,Tablets,1424.0,561.17,259.0,0.0,NORTE,2025-09-21,both,63.55,2.0,2.0,1.0,False,9526.14,6134.86,64.40027125362424,5.0
TRX-15704,PROD-2191,2025-03-29,8,14.09,91.77,26,Desconocido,Medellín,WhatsApp,Smartphones,1003.0,921.37,285.0,27.5,OCCIDENTE,2026-01-02,both,,,,,False,112.72,-7350.01,-6520.590844570617,-1.5
TRX-15705,PROD-1548,2025-10-03,3,694.39,76.77,3,Entregado,Medellín,Físico,Tablets,693.0,1371.44,167.0,0.0,SUR,2025-08-23,both,,,,,False,2083.17,-2107.9199999999996,-101.18809314650265,3.0
TRX-15706,PROD-2903,2025-06-05,5,994.22,39.98,25,En Camino,Medellín,Físico,Monitores,1139.0,1396.41,227.0,0.0,NORTE,2025-07-04,both,49.0,1.0,2.0,0.0,False,4971.1,-2050.93,-41.25706584055842,25.0
TRX-15707,PROD-3052,2024-12-04,14,1639.1,81.66,11,Entregado,Bogotá,WhatsApp,Laptops,1909.0,435.85,219.0,27.5,OCCIDENTE,2025-01-01,both,-24.150000000000002,5.0,2.5,1.0,False,22947.399999999998,16763.839999999997,73.05333066055412,-16.5
