Feedback_ID,Transaccion_ID,Rating_Producto,Rating_Logistica,Comentario_Texto,Recomienda_Marca,Ticket_Soporte_Abierto,Edad_Cliente,Satisfaccion_NPS,Ticket_Soporte
FB-10302,TRX-10216,3.0,1,Precio justo,Maybe,1,48.0,21.4,True
FB-10303,TRX-14698,2.0,4,---,NO,1,24.0,39.4,True
FB-10304,TRX-11822,1.0,1,,,Sí,43.0,-99.5,True
FB-10305,TRX-12554,4.0,5,,Maybe,Sí,45.0,73.9,True
FB-10306,TRX-10983,2.0,5,---,NO,0,19.0,45.3,False
FB-10307,TRX-10526,4.0,1,No volvería,Maybe,0,61.0,53.9,False
FB-10308,TRX-19898,5.0,3,Excelente,,1,34.0,-88.7,True
FB-10309,TRX-12843,4.0,3,Excelente,,Sí,32.0,-29.6,True
FB-10310,TRX-18245,5.0,1,Precio justo,NO,1,49.0,28.5,True
FB-10311,TRX-12627,2.0,1,---,NO,1,40.0,-54.2,True
FB-10312,TRX-10178,1.0,4,Excelente,,0,43.0,66.4,False
FB-10313,TRX-16494,1.0,3,Excelente,Maybe,No,81.0,-18.3,False
FB-10314,TRX-16940,4.0,2,No volvería,NO,1,73.0,60.2,True
FB-10315,TRX-17443,1.0,5,---,,1,38.0,75.2,True
FB-10316,TRX-19079,5.0,5,Dañado,SI,Sí,54.0,-4.9,True
FB-10317,TRX-14227,1.0,1,No volvería,Maybe,No,60.0,-54.6,False
FB-10318,TRX-19372,1.0,2,Lento,SI,No,25.0,-23.8,False
FB-10319,TRX-18222,1.0,3,Precio justo,SI,1,31.0,-0.1,True
FB-10320,TRX-15014,3.0,3,,Maybe,1,83.0,-8.9,True
FB-10321,TRX-13724,3.0,3,Excelente,SI,No,44.0,-99.1,False
FB-10322,TRX-16941,4.0,1,---,SI,1,25.0,-83.1,True
FB-10323,TRX-12569,2.0,1,No volvería,SI,No,76.0,-8.7,False
FB-10324,TRX-14453,2.0,5,No volvería,,0,27.0,-12.6,False
FB-10325,TRX-11506,5.0,5,,SI,Sí,64.0,78.0,True
FB-10326,TRX-18544,5.0,3,,SI,0,27.0,-44.7,False
FB-10327,TRX-16185,4.0,5,Excelente,Maybe,0,33.0,95.5,False
FB-10328,TRX-12050,3.0,5,Precio justo,Maybe,Sí,20.0,94.5,True
FB-10329,TRX-13471,1.0,3,No volvería,SI,0,40.0,-62.3,False
FB-10330,TRX-16560,3.0,1,Dañado,SI,1,19.0,-95.1,True
FB-10331,TRX-10917,3.0,5,,SI,0,82.0,-60.4,False
FB-10332,TRX-13586,4.0,1,Excelente,,0,80.0,-16.1,False
FB-10333,TRX-16427,3.0,2,Precio justo,SI,1,75.0,-26.5,True
FB-10334,TRX-13009,2.0,1,Lento,Maybe,1,54.0,-5.3,True
FB-10335,TRX-19163,3.0,4,,Maybe,0,78.0,38.4,False
FB-10336,TRX-19913,2.0,4,Excelente,SI,0,37.0,3.6,False
FB-10337,TRX-11264,5.0,3,Lento,SI,1,77.0,-31.0,True
FB-10338,TRX-17674,5.0,4,Excelente,Maybe,Sí,38.0,35.1,True
FB-10339,TRX-17821,4.0,2,No volvería,SI,1,42.0,-33.2,True
FB-10340,TRX-15131,1.0,1,Precio justo,SI,Sí,64.0,-29.5,True
FB-10341,TRX-16637,3.0,1,Dañado,,1,57.0,-31.4,True
FB-10342,TRX-16233,1.0,5,Lento,SI,1,68.0,-39.2,True
FB-10343,TRX-12700,2.0,5,---,,Sí,38.0,40.1,True
FB-10344,TRX-10895,1.0,5,Lento,NO,Sí,24.0,-65.0,True
FB-10345,TRX-16086,3.0,1,---,,Sí,23.0,54.9,True
FB-10346,TRX-16950,1.0,1,Excelente,SI,0,83.0,84.5,False
FB-10347,TRX-13190,1.0,5,Lento,SI,Sí,20.0,-44.7,True
FB-10348,TRX-14422,1.0,1,---,Maybe,1,58.0,40.8,True
FB-10349,TRX-11776,4.0,2,Excelente,SI,1,28.0,20.8,True
FB-10350,TRX-11710,1.0,5,Excelente,SI,No,77.0,-40.1,False
FB-10351,TRX-11274,3.0,4,Lento,SI,1,39.0,-52.7,True
FB-10352,TRX-15942,3.0,5,Lento,,No,67.0,88.8,False
FB-10353,TRX-19882,1.0,4,---,,0,65.0,39.4,False
FB-10354,TRX-15496,4.0,3,No volvería,NO,Sí,70.0,28.9,True
FB-10355,TRX-10459,2.0,4,No volvería,,Sí,59.0,99.4,True
FB-10356,TRX-13924,1.0,2,,Maybe,No,26.0,-29.3,False
FB-10357,TRX-14623,4.0,1,No volvería,,0,19.0,-54.2,False
FB-10358,TRX-12666,5.0,2,Precio justo,SI,No,80.0,-34.0,False
FB-10359,TRX-18873,3.0,3,Dañado,,Sí,40.0,-66.0,True
FB-10360,TRX-11744,5.0,2,No volvería,SI,1,21.0,85.0,True
FB-10361,TRX-11070,3.0,2,No volvería,Maybe,Sí,69.0,39.4,True
FB-10362,TRX-13471,2.0,3,Excelente,NO,0,70.0,21.0,False
FB-10363,TRX-19783,4.0,2,Dañado,NO,0,71.0,61.3,False
FB-10364,TRX-10179,2.0,3,Lento,NO,No,69.0,3.2,False
FB-10365,TRX-15064,5.0,1,Precio justo,NO,Sí,56.0,-61.8,True
FB-10366,TRX-13075,4.0,5,Lento,SI,0,53.0,-69.1,False
FB-10367,TRX-19038,5.0,1,Excelente,SI,Sí,48.0,4.5,True
FB-10368,TRX-13305,1.0,1,Precio justo,,Sí,50.0,61.1,True
FB-10369,TRX-10530,5.0,1,No volvería,SI,No,26.0,-55.7,False
FB-10370,TRX-13937,2.0,2,---,NO,1,39.0,41.0,True
FB-10371,TRX-14410,2.0,1,Dañado,SI,Sí,53.0,-50.0,True
FB-10372,TRX-11393,1.0,3,Dañado,Maybe,Sí,69.0,-13.4,True
FB-10373,TRX-19340,4.0,3,No volvería,Maybe,1,26.0,-87.8,True
FB-10374,TRX-19253,5.0,3,Lento,Maybe,No,81.0,0.6,False
FB-10375,TRX-10735,5.0,3,Lento,NO,1,29.0,-66.1,True
FB-10376,TRX-19236,5.0,1,No volvería,,Sí,33.0,68.9,True
FB-10377,TRX-17926,4.0,4,No volvería,SI,No,26.0,91.5,False
FB-10378,TRX-10748,2.0,5,Dañado,,1,51.0,-83.2,True
FB-10379,TRX-10787,1.0,4,Lento,SI,No,24.0,6.8,False
FB-10380,TRX-15154,4.0,2,,NO,0,49.0,40.8,False
FB-10381,TRX-11527,1.0,1,Precio justo,Maybe,No,66.0,-86.9,False
FB-10382,TRX-15056,3.0,4,Precio justo,NO,Sí,71.0,10.7,True
FB-10383,TRX-10138,1.0,1,Excelente,Maybe,0,59.0,87.3,False
FB-10384,TRX-15843,3.0,3,Excelente,,Sí,18.0,5.3,True
FB-10385,TRX-14626,1.0,2,Excelente,,No,37.0,24.2,False
FB-10386,TRX-16523,3.0,4,---,NO,1,55.0,-34.5,True
FB-10387,TRX-18195,5.0,5,Lento,NO,No,29.0,23.0,False
FB-10388,TRX-13192,4.0,3,Precio justo,SI,No,76.0,77.6,False
FB-10389,TRX-15152,5.0,3,Lento,,1,67.0,-34.1,True
FB-10390,TRX-16400,2.0,2,No volvería,Maybe,No,24.0,54.4,False
FB-10391,TRX-15830,4.0,3,Dañado,,1,44.0,14.1,True
FB-10392,TRX-12122,5.0,3,,SI,Sí,30.0,-48.6,True
FB-10393,TRX-11595,1.0,4,Excelente,NO,0,37.0,-21.7,False
FB-10394,TRX-15428,4.0,3,No volvería,Maybe,Sí,35.0,-28.4,True
FB-10395,TRX-16672,1.0,2,No volvería,SI,0,75.0,-6.3,False
FB-10396,TRX-18250,5.0,1,,NO,1,40.0,-77.4,True
FB-10397,TRX-11654,4.0,2,Dañado,Maybe,0,19.0,-69.8,False
FB-10398,TRX-18227,5.0,2,Precio justo,SI,Sí,61.0,-24.3,True
FB-10399,TRX-12460,2.0,1,Precio justo,NO,No,67.0,12.4,False
FB-10400,TRX-10388,3.0,4,---,,No,50.0,23.6,False
FB-10401,TRX-19620,5.0,5,No volvería,NO,Sí,76.0,82.1,True
FB-10402,TRX-16260,2.0,5,Dañado,NO,1,61.0,13.8,True
FB-10403,TRX-17814,5.0,2,Precio justo,SI,Sí,82.0,46.0,True
FB-10404,TRX-19606,4.0,4,---,SI,No,51.0,-3.7,False
FB-10405,TRX-10612,1.0,4,Excelente,SI,0,48.0,4.7,False
FB-10406,TRX-14753,4.0,4,Lento,NO,0,31.0,18.0,False
FB-10407,TRX-12641,5.0,4,Dañado,NO,1,69.0,4.4,True
FB-10408,TRX-12482,5.0,2,,,1,36.0,-38.1,True
FB-10409,TRX-17587,5.0,3,---,SI,0,46.0,95.5,False
FB-10410,TRX-11290,3.0,5,No volvería,,No,72.0,23.7,False
FB-10411,TRX-11528,2.0,5,Lento,Maybe,0,47.0,-30.8,False
FB-10412,TRX-13794,1.0,1,Precio justo,,Sí,76.0,59.7,True
FB-10413,TRX-13533,2.0,2,Precio justo,SI,0,70.0,-67.2,False
FB-10414,TRX-12307,5.0,5,,Maybe,Sí,83.0,98.5,True
FB-10415,TRX-12638,5.0,2,Dañado,NO,Sí,56.0,57.8,True
FB-10416,TRX-18218,2.0,2,Lento,NO,No,42.0,-80.5,False
FB-10417,TRX-18459,2.0,4,Precio justo,Maybe,Sí,62.0,69.7,True
FB-10418,TRX-19973,2.0,1,Dañado,SI,Sí,25.0,-48.3,True
FB-10419,TRX-18573,3.0,2,Lento,,1,76.0,27.6,True
FB-10420,TRX-15593,2.0,5,---,NO,Sí,19.0,-67.0,True
FB-10421,TRX-17331,5.0,5,---,Maybe,Sí,32.0,42.2,True
FB-10422,TRX-12149,1.0,1,No volvería,,Sí,37.0,51.5,True
FB-10423,TRX-15554,4.0,2,No volvería,,Sí,28.0,70.3,True
FB-10424,TRX-14765,2.0,4,---,NO,No,58.0,-2.4,False
FB-10425,TRX-15903,2.0,1,Precio justo,SI,0,21.0,10.7,False
FB-10426,TRX-17059,2.0,2,---,SI,0,65.0,-57.0,False
FB-10427,TRX-10655,1.0,1,Dañado,Maybe,0,18.0,3.1,False
FB-10428,TRX-16350,2.0,4,Excelente,Maybe,Sí,78.0,6.4,True
FB-10429,TRX-13917,2.0,3,Precio justo,SI,1,44.0,61.8,True
FB-10430,TRX-13421,2.0,3,Excelente,Maybe,1,51.0,42.2,True
FB-10431,TRX-19943,1.0,3,Lento,SI,Sí,19.0,39.7,True
FB-10432,TRX-11228,4.0,4,Dañado,NO,No,40.0,-94.1,False
FB-10433,TRX-12496,5.0,4,,,1,53.0,9.3,True
FB-10434,TRX-19288,1.0,1,Precio justo,Maybe,No,27.0,98.5,False
FB-10435,TRX-18151,2.0,5,No volvería,NO,0,80.0,50.4,False
FB-10436,TRX-11595,3.0,4,---,SI,0,68.0,67.0,False
FB-10437,TRX-10244,1.0,4,Lento,Maybe,1,38.0,-1.3,True
FB-10438,TRX-12336,2.0,3,,NO,1,35.0,66.4,True
FB-10439,TRX-15071,2.0,3,---,Maybe,Sí,40.0,63.4,True
FB-10440,TRX-18964,5.0,3,Lento,NO,No,73.0,6.0,False
FB-10441,TRX-11428,1.0,5,Lento,SI,0,61.0,13.7,False
FB-10442,TRX-18174,1.0,3,Excelente,,1,69.0,-89.6,True
FB-10443,TRX-11541,5.0,3,Excelente,NO,No,38.0,70.6,False
FB-10444,TRX-17451,3.0,5,,SI,1,39.0,-73.2,True
FB-10445,TRX-15139,3.0,3,Lento,Maybe,Sí,30.0,-39.8,True
FB-10446,TRX-12780,4.0,1,---,,No,79.0,48.9,False
FB-10447,TRX-14843,4.0,1,Precio justo,,0,79.0,-39.8,False
FB-10448,TRX-12645,5.0,2,Excelente,Maybe,1,37.0,1.1,True
FB-10449,TRX-11116,1.0,1,Dañado,,No,78.0,-69.2,False
FB-10450,TRX-14589,2.0,5,---,Maybe,Sí,41.0,-41.7,True
FB-10451,TRX-19445,3.0,3,No volvería,Maybe,No,59.0,46.9,False
FB-10452,TRX-15952,1.0,2,Precio justo,SI,Sí,52.0,-16.3,True
FB-10453,TRX-15789,4.0,4,,Maybe,1,56.0,12.6,True
FB-10454,TRX-11461,3.0,4,,SI,Sí,59.0,-28.6,True
FB-10455,TRX-11165,2.0,1,---,NO,0,82.0,86.1,False
FB-10456,TRX-12935,4.0,2,Dañado,NO,No,29.0,71.2,False
FB-10457,TRX-17548,2.0,4,,Maybe,0,18.0,-77.5,False
FB-10458,TRX-14226,4.0,4,---,SI,1,56.0,95.5,True
FB-10459,TRX-17753,2.0,4,,NO,0,57.0,61.9,False
FB-10460,TRX-14194,3.0,1,Excelente,SI,0,23.0,-68.3,False
FB-10461,TRX-17242,5.0,1,No volvería,NO,No,46.0,-91.7,False
FB-10462,TRX-12301,2.0,2,Lento,Maybe,0,64.0,78.6,False
FB-10463,TRX-12031,3.0,1,---,NO,No,67.0,51.6,False
FB-10464,TRX-19318,1.0,1,No volvería,Maybe,1,40.0,-44.9,True
FB-10465,TRX-17999,1.0,5,Lento,Maybe,0,25.0,90.4,False
FB-10466,TRX-10648,4.0,1,,NO,No,19.0,81.2,False
FB-10467,TRX-15955,5.0,2,Dañado,Maybe,Sí,21.0,-57.4,True
FB-10468,TRX-14696,4.0,1,Dañado,SI,No,68.0,-20.2,False
FB-10469,TRX-16568,2.0,1,Precio justo,SI,0,38.0,-90.5,False
FB-10470,TRX-16701,5.0,5,Dañado,SI,0,70.0,-38.3,False
FB-10471,TRX-12113,2.0,2,Excelente,,No,43.0,-0.8,False
FB-10472,TRX-17222,3.0,4,Excelente,NO,No,47.0,-87.3,False
FB-10473,TRX-16008,5.0,5,No volvería,NO,No,50.0,-32.6,False
FB-10474,TRX-18396,1.0,1,,,0,39.0,-69.8,False
FB-10475,TRX-15138,3.0,3,Lento,NO,1,23.0,84.7,True
FB-10476,TRX-16122,3.0,5,,SI,1,47.0,65.9,True
FB-10477,TRX-11367,2.0,5,No volvería,,Sí,74.0,53.3,True
FB-10478,TRX-16769,4.0,2,Precio justo,,0,25.0,54.9,False
FB-10479,TRX-18289,2.0,4,,SI,0,34.0,-97.1,False
FB-10480,TRX-17374,3.0,4,Precio justo,NO,0,49.0,20.5,False
FB-10481,TRX-14306,5.0,4,,Maybe,No,65.0,18.2,False
FB-10482,TRX-10699,1.0,5,Excelente,Maybe,0,26.0,98.5,False
FB-10483,TRX-10934,3.0,3,Precio justo,NO,No,61.0,26.5,False
FB-10484,TRX-14011,4.0,2,,Maybe,Sí,20.0,30.1,True
FB-10485,TRX-19188,4.0,3,Excelente,,Sí,61.0,-23.8,True
FB-10486,TRX-10130,5.0,4,Lento,Maybe,0,67.0,0.1,False
FB-10487,TRX-12532,4.0,5,---,NO,0,65.0,-20.9,False
FB-10488,TRX-11725,5.0,4,No volvería,NO,Sí,24.0,82.3,True
FB-10489,TRX-14762,4.0,3,,NO,0,27.0,-59.4,False
FB-10490,TRX-16157,2.0,4,Precio justo,,0,35.0,-69.9,False
FB-10491,TRX-12592,1.0,1,Lento,NO,0,50.0,99.4,False
FB-10492,TRX-19341,1.0,2,Precio justo,Maybe,1,81.0,86.2,True
FB-10493,TRX-16541,3.0,3,Dañado,NO,0,56.0,18.6,False
FB-10494,TRX-11195,3.0,1,---,NO,1,73.0,54.6,True
FB-10495,TRX-13654,2.0,4,Precio justo,NO,No,67.0,-77.8,False
FB-10496,TRX-16360,2.0,2,Lento,,0,45.0,53.7,False
FB-10497,TRX-17573,1.0,2,Precio justo,,0,83.0,-7.0,False
FB-10498,TRX-11531,3.0,2,Dañado,,1,48.0,65.4,True
FB-10499,TRX-15716,3.0,5,---,,No,28.0,3.1,False
FB-10500,TRX-17632,1.0,2,---,SI,1,40.0,45.4,True
FB-10501,TRX-17675,5.0,1,Precio justo,SI,No,64.0,-32.1,False
FB-10502,TRX-18767,2.0,3,---,Maybe,1,81.0,46.4,True
FB-10503,TRX-17616,3.0,1,Lento,NO,1,77.0,-45.6,True
FB-10504,TRX-11787,1.0,4,---,,Sí,40.0,90.9,True
FB-10505,TRX-11406,2.0,5,---,,1,52.0,34.1,True
FB-10506,TRX-12953,1.0,5,Excelente,NO,Sí,69.0,-4.3,True
FB-10507,TRX-11775,5.0,4,---,NO,0,66.0,21.2,False
FB-10508,TRX-16503,4.0,3,Lento,SI,0,49.0,23.3,False
FB-10509,TRX-17096,3.0,5,Excelente,NO,Sí,55.0,70.9,True
FB-10510,TRX-13268,2.0,4,---,SI,0,63.0,11.7,False
FB-10511,TRX-16578,1.0,4,Excelente,NO,0,79.0,12.7,False
FB-10512,TRX-15385,1.0,4,No volvería,NO,No,49.0,17.3,False
FB-10513,TRX-11056,2.0,4,,,Sí,43.0,54.6,True
FB-10514,TRX-15198,3.0,2,Lento,,0,32.0,-1.8,False
FB-10515,TRX-15610,3.0,3,---,SI,1,38.0,-57.4,True
FB-10516,TRX-19901,1.0,4,No volvería,NO,1,84.0,-16.4,True
FB-10517,TRX-17967,3.0,2,Excelente,,No,47.0,-24.9,False
FB-10518,TRX-13483,4.0,2,Precio justo,SI,1,22.0,-88.3,True
FB-10519,TRX-17802,5.0,1,Excelente,,Sí,69.0,60.0,True
FB-10520,TRX-11873,5.0,4,Lento,Maybe,0,33.0,67.3,False
FB-10521,TRX-14560,4.0,2,Lento,SI,1,23.0,-46.6,True
FB-10522,TRX-17447,3.0,1,Lento,Maybe,No,57.0,-35.2,False
FB-10523,TRX-10627,1.0,1,Lento,NO,No,43.0,-35.8,False
FB-10524,TRX-18930,3.0,4,---,SI,Sí,73.0,3.5,True
FB-10525,TRX-12551,2.0,5,Precio justo,Maybe,Sí,18.0,-6.2,True
FB-10526,TRX-17699,2.0,2,---,NO,No,75.0,77.4,False
FB-10527,TRX-12384,3.0,5,No volvería,SI,1,71.0,-1.3,True
FB-10528,TRX-13497,4.0,1,Dañado,NO,0,37.0,-64.4,False
FB-10529,TRX-15245,2.0,5,No volvería,Maybe,No,56.0,49.5,False
FB-10530,TRX-19309,5.0,5,Excelente,SI,0,21.0,73.6,False
FB-10531,TRX-10513,1.0,4,Lento,NO,No,55.0,21.9,False
FB-10532,TRX-19848,4.0,1,Lento,NO,Sí,63.0,52.9,True
FB-10533,TRX-16230,2.0,3,Dañado,,Sí,59.0,-55.1,True
FB-10534,TRX-11022,1.0,2,---,Maybe,No,47.0,80.0,False
FB-10535,TRX-15922,5.0,4,---,SI,Sí,53.0,-84.9,True
FB-10536,TRX-17046,2.0,4,No volvería,SI,1,39.0,79.8,True
FB-10537,TRX-17756,2.0,3,Excelente,NO,No,57.0,-27.2,False
FB-10538,TRX-13496,1.0,4,Lento,Maybe,0,35.0,-82.0,False
FB-10539,TRX-10886,1.0,1,---,NO,1,22.0,-63.7,True
FB-10540,TRX-13465,3.0,4,,NO,0,61.0,97.8,False
FB-10541,TRX-10375,2.0,4,Dañado,SI,No,22.0,-25.4,False
FB-10542,TRX-16929,5.0,3,Dañado,NO,Sí,56.0,54.8,True
FB-10543,TRX-14421,1.0,2,,SI,0,38.0,-4.6,False
FB-10544,TRX-14129,4.0,2,Excelente,SI,1,77.0,15.3,True
FB-10545,TRX-12885,2.0,5,Dañado,,Sí,49.0,27.3,True
FB-10546,TRX-11369,4.0,1,,SI,0,84.0,20.6,False
FB-10547,TRX-12322,2.0,3,Dañado,,1,30.0,99.7,True
FB-10548,TRX-11134,1.0,2,No volvería,NO,Sí,23.0,10.3,True
FB-10549,TRX-14487,3.0,3,Lento,SI,0,65.0,24.3,False
FB-10550,TRX-16636,3.0,5,No volvería,SI,0,40.0,-30.1,False
FB-10551,TRX-11338,2.0,2,Dañado,,1,39.0,-51.9,True
FB-10552,TRX-14887,1.0,3,Precio justo,,Sí,62.0,-10.2,True
FB-10553,TRX-17396,1.0,1,Excelente,SI,No,75.0,22.8,False
FB-10554,TRX-16876,1.0,1,---,Maybe,0,57.0,-37.1,False
FB-10555,TRX-18597,4.0,5,Dañado,Maybe,Sí,66.0,-0.1,True
FB-10556,TRX-13507,1.0,2,Dañado,,Sí,51.0,63.0,True
FB-10557,TRX-14250,4.0,2,,SI,1,18.0,-15.2,True
FB-10558,TRX-13015,5.0,1,No volvería,NO,Sí,39.0,15.6,True
FB-10559,TRX-10880,3.0,5,Excelente,NO,Sí,84.0,85.0,True
FB-10560,TRX-11514,1.0,4,,Maybe,0,74.0,24.6,False
FB-10561,TRX-17021,5.0,1,Lento,Maybe,1,83.0,-37.8,True
FB-10562,TRX-15603,1.0,1,Excelente,NO,Sí,67.0,14.0,True
FB-10563,TRX-14864,5.0,3,Dañado,,1,41.0,72.2,True
FB-10564,TRX-12695,1.0,5,No volvería,SI,No,83.0,-69.4,False
FB-10565,TRX-13253,3.0,4,---,Maybe,No,29.0,64.7,False
FB-10566,TRX-15722,1.0,5,Precio justo,SI,Sí,22.0,-79.9,True
FB-10567,TRX-16866,4.0,5,Dañado,,0,27.0,91.4,False
FB-10568,TRX-17890,1.0,1,Excelente,,0,39.0,-68.1,False
FB-10569,TRX-17790,2.0,1,,Maybe,1,24.0,-6.8,True
FB-10570,TRX-18773,4.0,1,,,1,21.0,90.2,True
FB-10571,TRX-12632,5.0,3,---,NO,Sí,83.0,-58.2,True
FB-10572,TRX-17156,1.0,4,Excelente,,Sí,74.0,28.4,True
FB-10573,TRX-15811,1.0,4,Precio justo,Maybe,No,43.0,47.5,False
FB-10574,TRX-19344,1.0,5,Excelente,,No,39.0,-92.4,False
FB-10575,TRX-16375,2.0,1,,,0,79.0,18.8,False
FB-10576,TRX-10162,3.0,5,Excelente,Maybe,No,36.0,52.0,False
FB-10577,TRX-19189,3.0,1,,Maybe,0,58.0,93.9,False
FB-10578,TRX-19783,4.0,5,---,SI,0,39.0,-72.2,False
FB-10579,TRX-13253,4.0,5,No volvería,NO,0,44.0,72.7,False
FB-10580,TRX-11274,2.0,3,Excelente,Maybe,Sí,19.0,25.9,True
FB-10581,TRX-19477,2.0,3,Lento,,Sí,38.0,45.5,True
FB-10582,TRX-12369,2.0,5,Precio justo,SI,No,39.0,48.1,False
FB-10583,TRX-15304,5.0,1,Dañado,,Sí,26.0,44.8,True
FB-10584,TRX-15185,2.0,5,---,NO,0,48.0,84.6,False
FB-10585,TRX-10232,2.0,1,Precio justo,,Sí,62.0,-75.4,True
FB-10586,TRX-12465,2.0,2,,SI,1,18.0,-43.3,True
FB-10587,TRX-17514,2.0,4,Dañado,NO,No,32.0,80.7,False
FB-10588,TRX-12416,3.0,5,No volvería,,0,47.0,-8.7,False
FB-10589,TRX-18182,1.0,2,Excelente,SI,Sí,30.0,-18.8,True
FB-10590,TRX-15184,1.0,5,,,Sí,51.0,7.8,True
FB-10591,TRX-11861,3.0,3,Dañado,NO,0,42.0,-37.9,False
FB-10592,TRX-16658,2.0,4,Dañado,,No,74.0,19.5,False
FB-10593,TRX-14305,5.0,5,No volvería,,Sí,50.0,75.9,True
FB-10594,TRX-18531,5.0,3,,SI,1,33.0,-20.9,True
FB-10595,TRX-10060,4.0,3,Precio justo,,1,44.0,-58.4,True
FB-10596,TRX-17381,1.0,2,,Maybe,0,43.0,-68.8,False
FB-10597,TRX-12059,4.0,3,Precio justo,NO,Sí,79.0,39.5,True
FB-10598,TRX-17361,2.0,2,Precio justo,SI,No,36.0,-85.3,False
FB-10599,TRX-19476,4.0,1,Excelente,Maybe,1,39.0,-85.0,True
FB-10600,TRX-11596,2.0,1,No volvería,Maybe,No,50.0,92.3,False
FB-10601,TRX-10597,4.0,1,Dañado,NO,Sí,74.0,33.4,True
FB-10602,TRX-13581,3.0,1,Precio justo,SI,1,52.0,-62.2,True
FB-10603,TRX-13074,2.0,5,Precio justo,Maybe,No,31.0,26.5,False
FB-10604,TRX-16884,5.0,2,Precio justo,,1,24.0,15.8,True
FB-10605,TRX-18947,2.0,1,Lento,Maybe,No,27.0,55.8,False
FB-10606,TRX-12721,5.0,3,Excelente,NO,1,65.0,-15.3,True
FB-10607,TRX-19845,5.0,2,Precio justo,Maybe,0,63.0,-96.6,False
FB-10608,TRX-16185,4.0,5,,SI,Sí,43.0,-12.0,True
FB-10609,TRX-13541,1.0,1,Lento,Maybe,0,35.0,38.3,False
FB-10610,TRX-15703,1.0,2,---,Maybe,1,82.0,91.5,True
FB-10611,TRX-13436,1.0,4,No volvería,NO,No,20.0,68.0,False
FB-10612,TRX-13131,5.0,1,Dañado,Maybe,0,46.0,-95.4,False
FB-10613,TRX-19450,1.0,2,Precio justo,Maybe,0,22.0,-51.1,False
FB-10614,TRX-10235,2.0,1,Excelente,SI,Sí,32.0,10.0,True
FB-10615,TRX-16066,2.0,4,Precio justo,NO,0,43.0,-88.9,False
FB-10616,TRX-15960,2.0,3,Excelente,NO,Sí,53.0,19.1,True
FB-10617,TRX-10265,5.0,3,Lento,NO,1,21.0,-14.2,True
FB-10618,TRX-14947,5.0,4,Excelente,NO,0,46.0,33.7,False
FB-10619,TRX-15029,1.0,2,,,1,56.0,-55.9,True
FB-10620,TRX-18226,4.0,5,No volvería,,1,39.0,-62.6,True
FB-10621,TRX-12043,5.0,1,Excelente,,No,79.0,83.0,False
FB-10622,TRX-18177,3.0,5,,NO,0,82.0,-31.3,False
FB-10623,TRX-17471,2.0,1,Dañado,NO,No,63.0,94.2,False
FB-10624,TRX-16783,2.0,5,Lento,,1,71.0,-68.1,True
FB-10625,TRX-16723,1.0,1,Excelente,NO,No,23.0,50.7,False
FB-10626,TRX-15762,4.0,3,Precio justo,Maybe,0,28.0,-59.7,False
FB-10627,TRX-15770,2.0,1,---,SI,No,18.0,43.2,False
FB-10628,TRX-18887,5.0,1,No volvería,NO,Sí,82.0,-47.5,True
FB-10629,TRX-16977,4.0,4,---,Maybe,No,24.0,-33.7,False
FB-10630,TRX-18571,2.0,4,Dañado,Maybe,1,60.0,28.3,True
FB-10631,TRX-15502,1.0,1,Excelente,,Sí,59.0,-93.3,True
FB-10632,TRX-11857,1.0,1,Excelente,SI,1,51.0,-50.7,True
FB-10633,TRX-12880,1.0,2,Dañado,NO,No,24.0,71.5,False
FB-10634,TRX-17517,5.0,3,Dañado,NO,Sí,48.0,-37.7,True
FB-10635,TRX-17018,1.0,1,Excelente,SI,1,73.0,91.2,True
FB-10636,TRX-16113,3.0,1,Precio justo,Maybe,Sí,18.0,-71.4,True
FB-10637,TRX-12898,5.0,3,Precio justo,NO,No,43.0,44.3,False
FB-10638,TRX-19056,3.0,2,Precio justo,NO,No,46.0,-67.4,False
FB-10639,TRX-19746,1.0,4,Excelente,SI,1,52.0,52.8,True
FB-10640,TRX-12664,4.0,4,Lento,Maybe,0,54.0,-57.4,False
FB-10641,TRX-18892,5.0,3,Excelente,Maybe,No,27.0,73.2,False
FB-10642,TRX-17141,3.0,1,Lento,Maybe,1,21.0,24.8,True
FB-10643,TRX-16251,5.0,4,Precio justo,NO,No,78.0,76.2,False
FB-10644,TRX-14669,3.0,1,Excelente,Maybe,1,24.0,25.6,True
FB-10645,TRX-17167,5.0,5,,SI,0,66.0,61.3,False
FB-10646,TRX-14640,2.0,1,Precio justo,,Sí,78.0,74.0,True
FB-10647,TRX-11625,3.0,4,Excelente,,Sí,31.0,-6.2,True
FB-10648,TRX-11435,3.0,1,Precio justo,SI,1,41.0,34.7,True
FB-10649,TRX-11700,5.0,1,Dañado,SI,1,68.0,-94.7,True
FB-10650,TRX-11468,4.0,2,,SI,No,48.0,-0.7,False
FB-10651,TRX-10269,2.0,2,Excelente,Maybe,0,19.0,-57.5,False
FB-10652,TRX-16738,3.0,1,Lento,SI,No,60.0,-77.1,False
FB-10653,TRX-11698,1.0,3,Precio justo,NO,0,68.0,99.3,False
FB-10654,TRX-18133,1.0,3,,,0,28.0,99.4,False
FB-10655,TRX-18924,5.0,3,,NO,Sí,66.0,-57.4,True
FB-10656,TRX-11633,4.0,3,,NO,0,33.0,79.5,False
