Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta
TRX-16279,PROD-3661,2025-01-25,11,1535.44,72.85,8,Devuelto,Medellín,WhatsApp
TRX-16280,PROD-3658,2025-10-20,10,1168.24,95.62,1,Retrasado,Bogotá,Físico
TRX-16281,PROD-3205,2025-06-19,2,1830.74,7.35,20,Devuelto,Ventas_Web,WhatsApp
TRX-16282,PROD-1714,2026-01-20,1,736.03,92.56,9,Desconocido,Cali,Físico
TRX-16283,PROD-2165,2025-09-04,1,1965.6,57.8,14,Retrasado,Medellín,WhatsApp
TRX-16284,PROD-2454,2025-05-13,12,1155.9,15.62,2,Retrasado,Cali,App
TRX-16285,PROD-2331,2026-01-15,12,1947.07,25.42,11,Perdido,Ventas_Web,WhatsApp
TRX-16286,PROD-3757,2025-02-01,14,63.85,85.96,4,Desconocido,Medellín,Físico
TRX-16287,PROD-3090,2024-09-24,14,1458.67,53.08,4,Entregado,Bogotá,Online
TRX-16288,PROD-2996,2025-01-15,9,1635.08,52.345,17,Entregado,Bucaramanga,WhatsApp
TRX-16289,PROD-2830,2026-01-16,1,115.81,98.37,26,Perdido,Medellín,Online
TRX-16290,PROD-1321,2026-01-04,3,1162.15,16.17,26,Perdido,Bogotá,App
TRX-16291,PROD-2560,2024-09-23,12,1605.87,44.19,16,Perdido,Ventas_Web,WhatsApp
TRX-16292,PROD-3513,2026-01-27,2,1126.47,36.53,7,Devuelto,Medellín,Online
TRX-16293,PROD-2173,2025-08-19,12,136.99,54.03,12,En Camino,Cali,WhatsApp
TRX-16294,PROD-2899,2024-11-26,4,1389.96,65.18,17,Perdido,Cali,WhatsApp
TRX-16295,PROD-3587,2025-11-26,1,130.59,67.85,5,Retrasado,Bogotá,App
TRX-16296,PROD-1593,2025-12-09,1,1636.76,5.12,8,Entregado,Ventas_Web,Físico
TRX-16297,PROD-1686,2025-12-25,4,95.64,13.45,20,Devuelto,Medellín,Físico
TRX-16298,PROD-3623,2025-01-25,13,283.42,8.33,5,Desconocido,Medellín,WhatsApp
TRX-16299,PROD-2381,2025-06-05,13,557.46,87.14,11,En Camino,Barranquilla,App
TRX-16301,PROD-3585,2025-08-10,14,1952.95,34.76,28,Entregado,Bogotá,App
TRX-16302,PROD-3508,2025-02-12,4,244.47,39.87,19,Entregado,Cali,Físico
TRX-16303,PROD-3341,2025-08-16,7,293.99,47.79,21,Retrasado,Bogotá,App
TRX-16304,PROD-2657,2025-05-26,8,744.05,85.68,28,Retrasado,Ventas_Web,WhatsApp
TRX-16305,PROD-1292,2025-01-16,13,1674.08,6.35,19,Retrasado,Medellín,Online
TRX-16306,PROD-1324,2025-10-04,8,939.79,16.27,4,En Camino,Medellín,Online
TRX-16307,PROD-1663,2025-07-22,8,650.01,70.09,11,Entregado,Medellín,WhatsApp
TRX-16308,PROD-2407,2024-12-21,14,1126.8,96.57,19,Perdido,Cali,Online
TRX-16309,PROD-1934,2025-07-15,14,528.44,66.06,5,En Camino,Bogotá,WhatsApp
TRX-16310,PROD-2284,2024-11-03,12,808.31,29.81,2,Retrasado,Cali,WhatsApp
TRX-16311,PROD-2297,2025-12-01,14,671.88,54.39,25,Retrasado,Barranquilla,Físico
TRX-16312,PROD-3674,2024-10-27,9,1610.24,52.345,19,Retrasado,Bucaramanga,Físico
TRX-16313,PROD-2193,2026-02-04,1,1849.27,97.62,26,Desconocido,Barranquilla,Físico
TRX-16314,PROD-3909,2026-01-29,9,1521.55,55.17,17,Devuelto,Bogotá,WhatsApp
TRX-16315,PROD-2095,2026-01-24,10,883.78,40.48,21,Desconocido,Medellín,App
TRX-16316,PROD-3479,2024-11-02,8,1013.63,41.43,20,Entregado,Bucaramanga,WhatsApp
TRX-16317,PROD-3640,2025-08-29,1,258.9,96.87,18,Perdido,Medellín,Físico
TRX-16318,PROD-2619,2025-01-24,7,1496.26,73.3,15,Entregado,Bucaramanga,Físico
TRX-16319,PROD-2111,2024-11-18,9,1196.99,70.28,16,En Camino,Ventas_Web,Online
TRX-16320,PROD-2822,2025-07-13,4,1805.86,27.05,28,Devuelto,Bucaramanga,Físico
TRX-16321,PROD-2487,2025-12-22,13,409.22,58.15,12,En Camino,Bogotá,App
TRX-16322,PROD-3404,2025-05-15,13,1521.85,38.89,8,Retrasado,Bogotá,WhatsApp
TRX-16323,PROD-3133,2024-12-27,9,1372.5,27.82,25,Retrasado,Ventas_Web,App
TRX-16324,PROD-2844,2025-10-19,1,539.03,52.345,6,Perdido,Medellín,WhatsApp
TRX-16325,PROD-2695,2026-01-27,9,1338.08,90.08,24,Entregado,Medellín,Online
TRX-16326,PROD-1685,2025-12-24,6,1849.5,41.4,18,En Camino,Barranquilla,Online
TRX-16327,PROD-1753,2025-08-07,4,1837.69,31.86,11,Desconocido,Bogotá,App
TRX-16328,PROD-1094,2025-08-31,12,1442.06,93.51,6,Retrasado,Bogotá,Online
TRX-16329,PROD-1512,2025-02-01,12,105.67,23.75,17,Perdido,Bucaramanga,WhatsApp
TRX-16330,PROD-3980,2025-03-17,5,1745.81,75.82,10,Perdido,Barranquilla,Online
TRX-16331,PROD-1961,2024-11-13,7,1318.98,67.01,19,En Camino,Ventas_Web,WhatsApp
TRX-16332,PROD-3711,2024-10-30,10,627.76,92.45,15,Entregado,Bogotá,WhatsApp
TRX-16333,PROD-2030,2026-01-13,13,382.63,84.04,16,Devuelto,Bogotá,App
TRX-16334,PROD-3870,2026-01-24,4,241.25,72.0,23,Perdido,Ventas_Web,WhatsApp
TRX-16335,PROD-1327,2025-08-31,8,109.97,34.88,28,En Camino,Bogotá,Online
TRX-16336,PROD-1862,2024-09-27,3,1510.67,52.345,29,Retrasado,Barranquilla,App
TRX-16337,PROD-1683,2025-04-23,2,479.33,52.08,29,Devuelto,Bucaramanga,WhatsApp
TRX-16338,PROD-2626,2025-01-20,1,58.26,94.73,17,Devuelto,Medellín,WhatsApp
TRX-16339,PROD-1421,2025-08-14,14,800.57,7.2,22,Entregado,Medellín,WhatsApp
TRX-16340,PROD-1391,2025-09-26,13,970.39,80.46,7,En Camino,Barranquilla,App
TRX-16341,PROD-1261,2025-04-19,6,346.77,28.92,19,Entregado,Medellín,WhatsApp
TRX-16342,PROD-2938,2025-04-27,2,97.66,22.58,27,Perdido,Barranquilla,App
TRX-16343,PROD-3246,2024-10-16,8,386.36,27.06,8,Perdido,Barranquilla,Online
TRX-16344,PROD-1220,2025-08-30,11,1361.41,10.68,8,Desconocido,Bucaramanga,App
TRX-16345,PROD-1107,2025-04-15,10,173.66,99.24,5,En Camino,Bucaramanga,Físico
TRX-16346,PROD-2626,2025-10-28,13,1114.52,87.64,11,Retrasado,Bogotá,Físico
TRX-16347,PROD-3146,2025-12-28,4,301.36,54.5,2,Desconocido,Medellín,WhatsApp
TRX-16348,PROD-1340,2025-05-06,9,399.42,52.345,18,Desconocido,Barranquilla,WhatsApp
TRX-16349,PROD-1425,2025-04-28,4,792.22,72.93,21,Perdido,Bogotá,Físico
TRX-16350,PROD-2075,2025-04-21,4,210.64,57.88,4,Perdido,Medellín,Online
TRX-16351,PROD-3531,2024-10-18,13,354.67,82.1,12,Retrasado,Medellín,App
TRX-16352,PROD-1636,2025-06-01,12,704.42,85.25,4,Desconocido,Cali,Físico
TRX-16353,PROD-1345,2024-09-25,8,666.04,27.12,5,Devuelto,Barranquilla,App
TRX-16354,PROD-3682,2024-09-24,12,1501.05,48.68,17,En Camino,Barranquilla,Online
TRX-16355,PROD-2596,2024-12-23,13,158.82,65.31,23,Devuelto,Ventas_Web,Online
TRX-16356,PROD-2267,2024-09-24,8,1722.3,97.95,19,Entregado,Bucaramanga,Físico
TRX-16357,PROD-1939,2025-02-19,5,1634.3,69.86,10,Retrasado,Ventas_Web,WhatsApp
TRX-16358,PROD-2013,2024-12-02,3,1534.32,90.28,14,En Camino,Bucaramanga,Online
TRX-16359,PROD-2163,2024-09-26,12,625.65,85.38,15,Retrasado,Cali,Online
TRX-16360,PROD-2815,2026-02-01,2,1647.53,52.345,26,Retrasado,Ventas_Web,App
TRX-16361,PROD-3566,2024-10-30,9,373.78,60.3,14,Devuelto,Medellín,App
TRX-16362,PROD-1517,2025-09-16,14,257.57,89.9,16,Devuelto,Bucaramanga,Físico
TRX-16363,PROD-1537,2026-01-03,9,99.46,40.86,8,Entregado,Bucaramanga,Físico
TRX-16364,PROD-3157,2024-12-01,5,1879.23,41.03,9,En Camino,Medellín,App
TRX-16365,PROD-1698,2025-04-11,14,622.94,79.19,8,Retrasado,Bogotá,Online
TRX-16366,PROD-1117,2025-07-27,13,1836.06,17.78,11,Desconocido,Bogotá,WhatsApp
TRX-16367,PROD-1143,2025-06-01,8,552.5,34.05,12,Entregado,Medellín,WhatsApp
TRX-16368,PROD-3717,2025-07-06,7,1816.06,62.81,14,Retrasado,Bogotá,Físico
TRX-16369,PROD-2461,2025-11-06,3,1808.82,44.91,18,Entregado,Bogotá,App
TRX-16370,PROD-2332,2025-07-11,12,1848.12,94.37,23,Retrasado,Barranquilla,Online
TRX-16371,PROD-2950,2025-02-23,5,997.35,96.06,12,Devuelto,Bogotá,WhatsApp
TRX-16372,PROD-2913,2025-11-08,13,1733.23,52.345,4,Perdido,Medellín,WhatsApp
TRX-16373,PROD-3214,2025-02-02,9,1902.02,52.75,13,Entregado,Cali,WhatsApp
TRX-16374,PROD-2115,2025-09-28,4,655.99,56.21,21,Entregado,Bogotá,Online
TRX-16375,PROD-3246,2024-12-05,3,843.56,73.84,27,Perdido,Bogotá,Online
TRX-16376,PROD-2822,2025-06-23,7,1441.29,48.44,16,Devuelto,Bogotá,Físico
TRX-16377,PROD-1553,2025-06-20,8,607.72,23.06,10,Entregado,Bucaramanga,Físico
TRX-16378,PROD-3857,2025-03-26,5,1510.08,75.96,21,Devuelto,Cali,App
TRX-16379,PROD-3208,2025-09-10,13,157.05,75.09,11,Desconocido,Cali,App
TRX-16380,PROD-1725,2024-09-27,8,1051.76,28.27,25,Retrasado,Ventas_Web,App
TRX-16381,PROD-3420,2025-07-12,5,253.4,84.13,12,Desconocido,Barranquilla,App
TRX-16382,PROD-3447,2025-09-17,9,593.71,63.3,18,Retrasado,Barranquilla,App
TRX-16383,PROD-2870,2024-12-17,7,524.66,27.45,2,Perdido,Bucaramanga,Físico
TRX-16384,PROD-3584,2025-04-24,5,1679.47,52.345,19,En Camino,Bogotá,Online
TRX-16385,PROD-3604,2025-11-02,13,395.1,66.94,5,Devuelto,Bogotá,WhatsApp
TRX-16386,PROD-3310,2025-12-02,9,1618.81,27.19,28,En Camino,Ventas_Web,Online
TRX-16387,PROD-2781,2024-10-07,5,1589.98,30.2,20,En Camino,Medellín,Físico
TRX-16388,PROD-3144,2025-06-22,8,1002.78,85.56,10,Devuelto,Bogotá,WhatsApp
TRX-16389,PROD-3620,2024-11-12,12,475.35,93.3,26,En Camino,Cali,WhatsApp
TRX-16390,PROD-3619,2025-06-02,4,461.52,29.4,16,Entregado,Bogotá,Online
TRX-16391,PROD-3186,2024-11-06,9,935.2,93.16,12,Retrasado,Bogotá,WhatsApp
TRX-16392,PROD-2268,2025-04-01,12,27.53,27.69,9,Desconocido,Bucaramanga,Físico
TRX-16393,PROD-2422,2025-01-22,6,1067.39,16.14,3,Perdido,Barranquilla,WhatsApp
TRX-16394,PROD-2972,2025-11-08,6,1906.03,10.53,1,Devuelto,Barranquilla,Online
TRX-16395,PROD-3210,2025-03-28,14,317.87,28.0,5,Perdido,Medellín,Online
TRX-16396,PROD-1930,2025-04-24,3,1150.96,52.345,8,Desconocido,Cali,App
TRX-16397,PROD-1366,2025-02-18,13,1923.94,41.6,17,Retrasado,Cali,Físico
TRX-16398,PROD-2809,2025-03-11,3,1722.44,93.12,1,Perdido,Bucaramanga,WhatsApp
TRX-16399,PROD-2261,2025-04-19,4,1702.26,28.01,13,Devuelto,Medellín,WhatsApp
TRX-16401,PROD-2688,2024-12-13,1,624.96,74.74,6,En Camino,Bucaramanga,Online
TRX-16402,PROD-2064,2025-10-28,6,1782.33,33.7,15,En Camino,Cali,Físico
TRX-16403,PROD-1637,2025-04-06,1,1883.27,70.01,7,Retrasado,Bucaramanga,WhatsApp
TRX-16404,PROD-2243,2025-05-26,11,996.63,46.05,24,En Camino,Ventas_Web,Físico
TRX-16405,PROD-1043,2025-10-18,4,715.6,23.66,8,Perdido,Bogotá,WhatsApp
TRX-16406,PROD-1000,2025-09-02,13,834.32,74.74,3,Entregado,Bucaramanga,App
TRX-16407,PROD-3143,2025-09-14,7,675.07,7.57,15,Perdido,Bucaramanga,App
TRX-16408,PROD-1558,2024-11-01,12,432.71,52.345,4,Entregado,Bucaramanga,App
TRX-16409,PROD-2408,2025-03-09,6,1240.71,32.77,9,Perdido,Cali,Online
TRX-16410,PROD-2174,2024-11-04,8,1129.57,38.84,11,Entregado,Medellín,WhatsApp
TRX-16411,PROD-2921,2025-08-17,4,930.54,48.53,21,Entregado,Medellín,Online
TRX-16412,PROD-3191,2025-04-21,9,200.73,69.59,14,Devuelto,Barranquilla,Online
TRX-16413,PROD-1034,2025-03-20,10,1595.82,48.64,27,Devuelto,Medellín,Online
TRX-16414,PROD-3817,2025-12-23,8,358.12,61.46,9,Desconocido,Barranquilla,App
TRX-16415,PROD-3014,2024-10-15,14,237.98,61.6,12,Perdido,Bogotá,Físico
TRX-16416,PROD-2954,2024-12-26,5,1249.91,40.46,5,En Camino,Ventas_Web,Físico
TRX-16417,PROD-2227,2025-03-01,14,803.3,93.73,21,Devuelto,Medellín,Físico
TRX-16418,PROD-1037,2025-05-24,6,129.02,95.81,25,Entregado,Bucaramanga,WhatsApp
TRX-16419,PROD-2763,2025-11-11,5,717.58,60.28,6,Perdido,Bogotá,Online
TRX-16420,PROD-2199,2024-10-09,6,1545.84,52.345,19,En Camino,Bogotá,Online
TRX-16421,PROD-3445,2025-01-12,1,1234.35,11.81,28,Perdido,Ventas_Web,WhatsApp
TRX-16422,PROD-1947,2025-01-03,4,731.94,51.66,5,Entregado,Ventas_Web,Online
TRX-16423,PROD-1029,2025-08-02,9,391.69,22.52,1,Devuelto,Medellín,Físico
TRX-16424,PROD-3245,2024-12-17,4,1267.27,50.91,25,Devuelto,Bogotá,Online
TRX-16425,PROD-2530,2024-10-27,2,1776.24,22.91,10,Retrasado,Barranquilla,WhatsApp
TRX-16426,PROD-1772,2024-10-22,6,1296.08,71.87,14,Retrasado,Bucaramanga,WhatsApp
TRX-16427,PROD-2686,2025-04-02,2,1627.68,12.64,26,Desconocido,Ventas_Web,Físico
TRX-16428,PROD-3296,2025-12-03,3,1047.84,95.56,27,Desconocido,Bogotá,Online
TRX-16429,PROD-2790,2025-03-20,7,1438.76,23.56,23,Desconocido,Bogotá,WhatsApp
TRX-16430,PROD-2616,2025-01-04,4,1793.49,67.76,17,Perdido,Bogotá,WhatsApp
TRX-16431,PROD-2023,2025-03-06,1,1548.63,92.11,27,Perdido,Medellín,WhatsApp
TRX-16432,PROD-1668,2026-01-09,9,1820.61,52.345,11,En Camino,Cali,Físico
TRX-16433,PROD-3928,2025-01-22,6,867.97,28.55,4,Desconocido,Bogotá,Online
TRX-16434,PROD-3645,2025-02-03,9,1809.4,93.76,18,Devuelto,Bogotá,App
TRX-16435,PROD-2596,2025-07-09,3,1246.92,41.92,19,Desconocido,Cali,Online
TRX-16436,PROD-2549,2025-07-31,5,1741.4,96.25,4,Devuelto,Ventas_Web,Físico
TRX-16437,PROD-1903,2025-05-04,9,88.36,97.28,12,Desconocido,Medellín,Físico
TRX-16438,PROD-2077,2024-10-17,6,1319.13,22.87,14,Retrasado,Cali,WhatsApp
TRX-16439,PROD-1324,2025-09-28,2,1697.47,83.95,18,Entregado,Ventas_Web,WhatsApp
TRX-16440,PROD-2729,2024-10-05,1,356.66,23.37,26,Entregado,Medellín,Físico
TRX-16441,PROD-3561,2025-08-07,9,1326.96,26.51,1,Desconocido,Bucaramanga,App
TRX-16442,PROD-1981,2025-05-10,1,1651.66,12.99,27,Retrasado,Bogotá,App
TRX-16443,PROD-3116,2025-01-02,14,583.02,19.87,20,Perdido,Bogotá,Físico
TRX-16444,PROD-3511,2025-12-16,5,816.44,52.345,25,Desconocido,Bucaramanga,WhatsApp
TRX-16445,PROD-3842,2025-10-05,1,1143.34,65.06,11,Desconocido,Medellín,Físico
TRX-16446,PROD-3804,2025-10-03,5,1043.14,47.68,27,Devuelto,Medellín,WhatsApp
TRX-16447,PROD-2113,2025-10-16,5,87.99,80.14,25,Devuelto,Bucaramanga,WhatsApp
TRX-16448,PROD-2166,2025-04-13,7,206.36,36.54,28,Desconocido,Medellín,Físico
TRX-16449,PROD-3656,2025-06-16,7,209.93,97.02,25,Devuelto,Bucaramanga,Online
TRX-16450,PROD-3178,2026-01-07,11,531.91,9.74,19,Entregado,Bucaramanga,Físico
TRX-16451,PROD-2101,2025-12-28,10,499.27,10.98,1,Perdido,Bogotá,Online
TRX-16452,PROD-2691,2025-09-22,1,1487.02,71.63,1,Desconocido,Bogotá,App
TRX-16453,PROD-1770,2025-05-02,9,1149.76,89.32,3,Entregado,Medellín,WhatsApp
TRX-16454,PROD-1280,2025-01-04,1,1530.31,80.57,26,Perdido,Medellín,App
TRX-16455,PROD-1747,2025-01-11,5,149.09,51.53,14,Retrasado,Barranquilla,WhatsApp
TRX-16456,PROD-1559,2025-11-24,7,975.58,52.345,8,Perdido,Ventas_Web,WhatsApp
TRX-16457,PROD-2186,2026-01-18,12,654.31,30.62,15,Entregado,Bucaramanga,Físico
TRX-16458,PROD-1452,2026-01-04,8,1701.38,6.28,4,Devuelto,Cali,WhatsApp
TRX-16459,PROD-3608,2024-11-30,2,1418.5,53.4,11,Entregado,Cali,App
TRX-16460,PROD-2865,2025-09-15,14,1739.82,50.19,8,Retrasado,Bogotá,WhatsApp
TRX-16461,PROD-3530,2025-06-07,1,102.39,37.7,7,Devuelto,Medellín,Online
TRX-16462,PROD-2854,2025-03-09,4,1444.44,59.92,24,Entregado,Bogotá,Online
TRX-16463,PROD-2114,2025-07-12,12,1084.62,74.24,2,Devuelto,Cali,Físico
TRX-16464,PROD-3869,2025-10-01,4,1651.75,71.58,8,Retrasado,Medellín,Físico
TRX-16465,PROD-3550,2024-11-10,10,1019.25,30.01,25,Perdido,Ventas_Web,WhatsApp
TRX-16466,PROD-3015,2025-05-30,12,1085.02,60.6,26,Perdido,Bucaramanga,App
TRX-16467,PROD-1769,2026-01-17,6,113.02,19.13,27,En Camino,Barranquilla,Físico
TRX-16468,PROD-2313,2025-08-19,1,1340.36,52.345,22,Devuelto,Medellín,Físico
TRX-16469,PROD-1079,2025-11-16,14,553.55,16.55,19,Desconocido,Bogotá,Físico
TRX-16470,PROD-1623,2024-12-06,1,49.19,79.66,23,Retrasado,Bogotá,Online
TRX-16471,PROD-1203,2025-04-11,3,142.21,70.91,9,Entregado,Barranquilla,App
TRX-16472,PROD-3191,2025-12-20,5,1915.0,77.95,16,Desconocido,Medellín,Físico
TRX-16473,PROD-1090,2024-10-26,12,698.69,19.48,8,Entregado,Medellín,WhatsApp
TRX-16474,PROD-1761,2025-08-02,6,1737.47,91.89,8,En Camino,Ventas_Web,Físico
TRX-16475,PROD-1418,2025-01-11,5,1919.76,17.65,11,Entregado,Bogotá,Físico
TRX-16476,PROD-2155,2025-11-17,13,1887.1,87.65,7,Retrasado,Bogotá,Online
TRX-16477,PROD-2102,2025-09-09,13,1764.63,38.48,21,Retrasado,Barranquilla,Online
TRX-16478,PROD-1512,2025-08-04,13,1790.74,15.02,2,Perdido,Cali,Físico
TRX-16479,PROD-3929,2025-10-23,5,585.13,32.24,21,Devuelto,Bogotá,App
TRX-16480,PROD-2795,2025-05-17,9,311.43,52.345,5,Devuelto,Cali,Online
TRX-16481,PROD-3978,2024-10-24,2,1282.13,22.24,18,Entregado,Bucaramanga,Físico
TRX-16482,PROD-1033,2025-04-19,12,981.33,51.61,11,Devuelto,Bogotá,App
TRX-16483,PROD-1953,2025-02-01,12,206.51,95.23,26,En Camino,Medellín,Físico
TRX-16484,PROD-1369,2025-01-06,1,1358.31,36.15,17,Devuelto,Bogotá,App
TRX-16485,PROD-1617,2024-10-25,6,1130.09,63.15,21,Desconocido,Medellín,WhatsApp
TRX-16486,PROD-1060,2024-11-04,9,1727.5,89.71,6,Entregado,Medellín,Online
TRX-16487,PROD-3021,2025-09-25,7,1222.28,64.86,13,Devuelto,Bogotá,WhatsApp
TRX-16488,PROD-1889,2025-01-07,8,1152.15,39.41,7,Desconocido,Medellín,App
TRX-16489,PROD-2400,2025-06-14,5,887.1,99.13,11,Retrasado,Medellín,Online
TRX-16490,PROD-2721,2025-05-06,10,930.95,22.8,18,Retrasado,Bogotá,Online
TRX-16491,PROD-2276,2026-01-22,4,1909.22,54.71,6,Perdido,Barranquilla,WhatsApp
TRX-16492,PROD-3041,2025-03-20,6,285.51,52.345,12,Perdido,Bogotá,App
TRX-16493,PROD-2521,2025-05-02,3,897.98,80.69,24,Perdido,Bucaramanga,Online
TRX-16494,PROD-2899,2025-09-27,1,1315.1,5.06,22,Perdido,Medellín,App
TRX-16495,PROD-3854,2025-01-25,11,871.69,71.69,3,Devuelto,Bogotá,App
TRX-16496,PROD-1129,2025-06-25,4,573.6,30.32,19,Desconocido,Ventas_Web,Online
TRX-16497,PROD-2352,2025-03-08,9,581.84,21.12,11,Entregado,Bogotá,Online
TRX-16498,PROD-1328,2025-02-20,4,474.98,31.05,23,Devuelto,Barranquilla,Online
TRX-16499,PROD-1598,2024-11-02,1,694.37,96.85,2,Entregado,Barranquilla,WhatsApp
TRX-16501,PROD-2091,2025-10-08,14,1015.4,25.31,23,Entregado,Bogotá,Online
TRX-16502,PROD-2607,2024-10-27,4,488.08,16.12,25,Entregado,Barranquilla,Físico
TRX-16503,PROD-1292,2025-11-03,7,775.21,39.59,17,Retrasado,Bogotá,Físico
TRX-16504,PROD-3224,2025-08-02,3,220.6,52.345,5,Desconocido,Cali,WhatsApp
TRX-16505,PROD-2925,2025-07-23,10,1809.03,61.27,29,Entregado,Bogotá,WhatsApp
TRX-16506,PROD-1743,2025-05-11,6,822.31,87.38,2,Devuelto,Cali,Físico
TRX-16507,PROD-1787,2025-04-25,14,1960.98,96.78,12,Entregado,Cali,WhatsApp
TRX-16508,PROD-2024,2025-08-02,1,701.6,76.36,5,Retrasado,Bogotá,Físico
TRX-16509,PROD-2562,2025-01-01,11,1674.35,61.91,29,Devuelto,Medellín,Físico
TRX-16510,PROD-1051,2024-11-18,4,520.21,18.52,13,Desconocido,Bogotá,App
TRX-16511,PROD-1499,2025-04-25,3,161.54,12.03,22,En Camino,Bucaramanga,WhatsApp
TRX-16512,PROD-3927,2025-11-19,14,73.15,61.62,24,Devuelto,Ventas_Web,Online
TRX-16513,PROD-2019,2025-02-25,1,1216.28,56.21,7,Retrasado,Barranquilla,Físico
TRX-16514,PROD-2576,2024-11-25,3,630.03,85.38,21,Desconocido,Cali,App
TRX-16515,PROD-2814,2024-11-23,4,892.6,35.65,11,Retrasado,Bogotá,App
TRX-16516,PROD-2012,2025-08-27,5,1639.11,52.345,5,Perdido,Bogotá,Físico
TRX-16517,PROD-1137,2025-09-26,6,503.74,8.77,18,En Camino,Bogotá,WhatsApp
TRX-16518,PROD-1815,2025-09-25,2,624.22,45.25,6,Entregado,Barranquilla,Físico
TRX-16519,PROD-2887,2024-11-23,2,1692.22,97.07,3,Retrasado,Bogotá,WhatsApp
TRX-16520,PROD-1384,2024-12-25,6,990.6,80.58,6,Perdido,Cali,Físico
TRX-16521,PROD-3134,2026-01-04,5,1657.05,8.21,16,Perdido,Bogotá,Físico
TRX-16522,PROD-3727,2026-01-07,1,755.21,88.09,3,Desconocido,Barranquilla,App
TRX-16523,PROD-1853,2025-08-29,3,802.76,49.81,18,Entregado,Medellín,Online
TRX-16524,PROD-2936,2024-10-18,11,342.61,39.65,24,Desconocido,Ventas_Web,Online
TRX-16525,PROD-2593,2025-12-01,5,1833.53,37.94,4,Devuelto,Cali,App
TRX-16526,PROD-3791,2025-01-21,13,1794.6,61.54,5,En Camino,Ventas_Web,WhatsApp
TRX-16527,PROD-2278,2024-11-11,12,1968.59,55.41,9,Entregado,Bucaramanga,Físico
TRX-16528,PROD-2323,2025-09-28,12,810.87,52.345,4,Desconocido,Bogotá,WhatsApp
TRX-16529,PROD-1649,2025-06-01,2,1639.04,67.38,29,Entregado,Bucaramanga,Online
TRX-16530,PROD-3577,2024-10-28,1,835.76,59.5,1,Devuelto,Medellín,WhatsApp
TRX-16531,PROD-3982,2025-11-06,9,914.05,18.67,27,Devuelto,Medellín,Físico
TRX-16532,PROD-1172,2025-07-08,5,1661.7,29.44,22,Retrasado,Barranquilla,Online
TRX-16533,PROD-3251,2025-10-06,2,362.96,84.9,27,Devuelto,Cali,WhatsApp
TRX-16534,PROD-3133,2024-12-31,10,448.42,68.01,11,Devuelto,Medellín,WhatsApp
TRX-16535,PROD-1500,2025-08-12,4,636.31,47.6,5,En Camino,Cali,WhatsApp
TRX-16536,PROD-2037,2025-08-17,3,1578.48,22.35,10,Desconocido,Cali,Online
TRX-16537,PROD-2971,2025-02-05,7,751.58,5.73,3,Desconocido,Bogotá,Online
TRX-16538,PROD-3615,2025-04-04,1,722.75,34.63,15,En Camino,Bucaramanga,WhatsApp
TRX-16539,PROD-2223,2025-05-01,10,1997.64,10.21,27,En Camino,Barranquilla,App
TRX-16540,PROD-1813,2025-06-28,12,773.77,52.345,27,Entregado,Bucaramanga,Físico
TRX-16541,PROD-2476,2025-08-14,12,503.06,50.82,14,En Camino,Bogotá,Online
TRX-16542,PROD-1213,2024-11-16,4,1250.2,83.07,5,En Camino,Medellín,Online
TRX-16543,PROD-3730,2025-11-23,7,1605.74,32.11,8,Perdido,Bogotá,Online
TRX-16544,PROD-1892,2026-01-19,11,148.52,85.54,17,En Camino,Medellín,Físico
TRX-16545,PROD-1462,2025-01-10,10,1241.6,71.93,20,Entregado,Ventas_Web,Online
TRX-16546,PROD-1966,2025-02-18,13,81.11,16.9,19,Desconocido,Medellín,App
TRX-16547,PROD-3592,2025-11-02,5,1057.4,66.23,4,Perdido,Bucaramanga,Online
TRX-16548,PROD-2778,2025-06-14,4,521.41,19.41,2,Entregado,Barranquilla,Online
TRX-16549,PROD-2329,2025-03-03,4,620.22,67.21,2,Entregado,Bucaramanga,App
TRX-16550,PROD-1061,2025-03-28,11,939.52,18.56,2,Perdido,Ventas_Web,Físico
TRX-16551,PROD-1685,2025-11-06,12,1854.94,42.29,3,Perdido,Ventas_Web,Físico
TRX-16552,PROD-2130,2025-01-29,14,1424.23,52.345,28,Perdido,Bogotá,Online
TRX-16553,PROD-3394,2026-01-19,2,1874.32,58.83,9,Perdido,Ventas_Web,Físico
TRX-16554,PROD-1490,2025-01-08,8,1323.34,9.79,5,Entregado,Bogotá,App
TRX-16555,PROD-2621,2025-10-16,12,24.14,19.56,20,Perdido,Bogotá,Físico
TRX-16556,PROD-1995,2025-11-21,4,538.51,35.44,29,Devuelto,Bogotá,Online
TRX-16557,PROD-1036,2025-12-13,2,1812.49,48.92,15,Desconocido,Medellín,App
TRX-16558,PROD-1172,2025-11-02,9,1290.46,86.56,4,En Camino,Ventas_Web,Online
TRX-16559,PROD-3380,2024-11-29,14,1963.48,22.79,3,En Camino,Cali,App
TRX-16560,PROD-3829,2025-11-28,14,320.37,38.01,9,Desconocido,Medellín,App
TRX-16561,PROD-2946,2024-11-27,13,600.53,50.2,27,Devuelto,Bogotá,Online
TRX-16562,PROD-3819,2025-02-13,12,731.11,33.1,10,Desconocido,Medellín,Online
